Year,Region,Crop_Type,Season,Price_per_kg
2019,Rivers,Sorghum,Wet,193.19910947141895
2019,Rivers,Millet,Wet,190.9751716089401
2019,Rivers,Groundnut,Wet,175.4402679992716
2019,Rivers,Beans,Wet,187.19862630588656
2019,Rivers,Maize,Dry,183.6257309833214
2019,Rivers,Cassava,Dry,209.22204599213478
2019,Rivers,Rice,Dry,219.4625054578974
2019,Rivers,Yam,Dry,191.22199797556388
2019,Rivers,Sorghum,Dry,202.87502218716804
2019,Rivers,Millet,Dry,214.38254527047678
2019,Rivers,Groundnut,Dry,186.08829109831552
2019,Rivers,Beans,Dry,212.22994166556322
2019,Sokoto,Maize,Wet,158.35479656108103
2019,Sokoto,Cassava,Wet,188.96417694312865
2019,Sokoto,Rice,Wet,236.95692719325487
2019,Sokoto,Yam,Wet,180.13412048826234
2019,Sokoto,Sorghum,Wet,144.04218633799763
2019,Sokoto,Millet,Wet,192.525762859786
2019,Sokoto,Groundnut,Wet,214.34738773554878
2019,Sokoto,Beans,Wet,175.02123284199408
2019,Sokoto,Maize,Dry,146.52778836704385
2019,Sokoto,Cassava,Dry,149.23848530004778
2019,Sokoto,Rice,Dry,263.6106891007636
2019,Sokoto,Yam,Dry,129.40434911839424
2019,Sokoto,Sorghum,Dry,181.62887550721263
2019,Sokoto,Millet,Dry,223.1295009263739
2019,Sokoto,Groundnut,Dry,202.61225488808873
2019,Sokoto,Beans,Dry,206.11983638925503
2019,Taraba,Maize,Wet,184.63807330746496
2019,Taraba,Cassava,Wet,153.48240798922012
2019,Taraba,Rice,Wet,189.65667821548152
2019,Taraba,Yam,Wet,188.52969789647162
2019,Taraba,Sorghum,Wet,190.52015138194784
2019,Taraba,Millet,Wet,165.75061317847934
2019,Taraba,Groundnut,Wet,131.10685549328426
2019,Taraba,Beans,Wet,186.91018799697991
2019,Taraba,Maize,Dry,144.2235922849361
2019,Taraba,Cassava,Dry,205.3774898681162
2019,Taraba,Rice,Dry,220.95384470780186
2019,Taraba,Yam,Dry,184.3459735159052
2019,Taraba,Sorghum,Dry,210.8159462104173
2019,Taraba,Millet,Dry,194.75390062426
2019,Taraba,Groundnut,Dry,229.5302851416046
2019,Taraba,Beans,Dry,174.93074966441378
2019,Yobe,Maize,Wet,156.4591232349086
2019,Yobe,Cassava,Wet,191.3659503148053
2019,Yobe,Rice,Wet,201.89141179238501
2019,Yobe,Yam,Wet,173.72314471046047
2019,Yobe,Sorghum,Wet,175.3271795370262
2019,Yobe,Millet,Wet,190.9673881545121
2019,Yobe,Groundnut,Wet,210.72777598053926
2019,Yobe,Beans,Wet,186.42708482883157
2019,Yobe,Maize,Dry,125.90223028434235
2019,Yobe,Cassava,Dry,208.70296540963506
2019,Yobe,Rice,Dry,240.37555847688526
2019,Yobe,Yam,Dry,179.7058544029189
2019,Yobe,Sorghum,Dry,206.583826826627
2019,Yobe,Millet,Dry,185.0713836760073
2019,Yobe,Groundnut,Dry,201.04519416525216
2019,Yobe,Beans,Dry,236.66399862500617
2019,Zamfara,Maize,Wet,121.8620452558717
2019,Zamfara,Cassava,Wet,157.5400542086864
2019,Zamfara,Rice,Wet,233.7620072078178
2019,Zamfara,Yam,Wet,190.89568461422292
2019,Zamfara,Sorghum,Wet,159.43581024530684
2019,Zamfara,Millet,Wet,187.52800596627725
2019,Zamfara,Groundnut,Wet,161.77960749870314
2019,Zamfara,Beans,Wet,197.38413553490702
2019,Zamfara,Maize,Dry,166.27470194869076
2019,Zamfara,Cassava,Dry,189.899669797224
2019,Zamfara,Rice,Dry,245.2901375374553
2019,Zamfara,Yam,Dry,207.7143037002746
2019,Zamfara,Sorghum,Dry,216.7345619738935
2019,Zamfara,Millet,Dry,182.09031247453115
2019,Zamfara,Groundnut,Dry,223.50486579354563
2019,Zamfara,Beans,Dry,195.84092715081212
2020,Abia,Maize,Wet,166.23585378448996
2020,Abia,Cassava,Wet,196.1731773173554
2020,Abia,Rice,Wet,182.6211910873858
2020,Abia,Yam,Wet,164.74566140882573
2020,Abia,Sorghum,Wet,188.25402989637482
2020,Abia,Millet,Wet,199.22149790986964
2020,Abia,Groundnut,Wet,176.94150519492203
2020,Abia,Beans,Wet,185.65678262428466
2020,Abia,Maize,Dry,140.54251730194912
2020,Abia,Cassava,Dry,227.40144131995712
2020,Abia,Rice,Dry,209.13559659609626
2020,Abia,Yam,Dry,168.08699555046724
2020,Abia,Sorghum,Dry,216.59150807880084
2020,Abia,Millet,Dry,230.66613060393948
2020,Abia,Groundnut,Dry,207.3701068066588
2020,Abia,Beans,Dry,211.12161354165602
2020,Adamawa,Maize,Wet,160.23643974376802
2020,Adamawa,Cassava,Wet,199.61709265527034
2020,Adamawa,Rice,Wet,249.0456568822828
2020,Adamawa,Yam,Wet,171.70668866735613
2020,Adamawa,Sorghum,Wet,156.40899567676973
2020,Adamawa,Millet,Wet,168.61624207506622
2020,Adamawa,Groundnut,Wet,215.28132387449978
2020,Adamawa,Beans,Wet,176.54376910410497
2020,Adamawa,Maize,Dry,160.75075917037424
2020,Adamawa,Cassava,Dry,192.41461355067847
2020,Adamawa,Rice,Dry,219.00417705172381
2020,Adamawa,Yam,Dry,201.80675612188878
2020,Adamawa,Sorghum,Dry,203.2185226341743
2020,Adamawa,Millet,Dry,210.21695464967658
2020,Adamawa,Groundnut,Dry,182.02410462344662
2020,Adamawa,Beans,Dry,185.63985390939777
2020,Akwa Ibom,Maize,Wet,173.93474393571873
2020,Akwa Ibom,Cassava,Wet,204.68728861681106
2020,Akwa Ibom,Rice,Wet,210.02783926789206
2020,Akwa Ibom,Yam,Wet,129.29812394590584
2020,Akwa Ibom,Sorghum,Wet,189.6633832684966
2020,Akwa Ibom,Millet,Wet,186.86955076925776
2020,Akwa Ibom,Groundnut,Wet,151.84245145144848
2020,Akwa Ibom,Beans,Wet,205.25480011720788
2020,Akwa Ibom,Maize,Dry,166.62037001227418
2020,Akwa Ibom,Cassava,Dry,216.42356645431175
2020,Akwa Ibom,Rice,Dry,234.1151797295029
2020,Akwa Ibom,Yam,Dry,190.4752157394317
2020,Akwa Ibom,Sorghum,Dry,187.6054766217382
2020,Akwa Ibom,Millet,Dry,187.2089657510991
2020,Akwa Ibom,Groundnut,Dry,192.2319018839322
2020,Akwa Ibom,Beans,Dry,185.77019815239697
2020,Anambra,Maize,Wet,128.45503067207537
2020,Anambra,Cassava,Wet,199.19093132547647
2020,Anambra,Rice,Wet,241.6471765433769
2020,Anambra,Yam,Wet,180.46228430707063
2020,Anambra,Sorghum,Wet,203.56353906847642
2020,Anambra,Millet,Wet,169.91287620789726
2020,Anambra,Groundnut,Wet,186.28395624873244
2020,Anambra,Beans,Wet,202.94194524259126
2020,Anambra,Maize,Dry,195.85351675842247
2020,Anambra,Cassava,Dry,190.7702901797652
2020,Anambra,Rice,Dry,201.13750438439212
2020,Anambra,Yam,Dry,193.70595917113218
2020,Anambra,Sorghum,Dry,209.28145265232243
2020,Anambra,Millet,Dry,196.64673924460706
2020,Anambra,Groundnut,Dry,195.2983269686173
2020,Anambra,Beans,Dry,223.32097771909503
2020,Bauchi,Maize,Wet,163.93655880708258
2020,Bauchi,Cassava,Wet,230.7915599230845
2020,Bauchi,Rice,Wet,201.8793285724001
2020,Bauchi,Yam,Wet,180.80685635847172
2020,Bauchi,Sorghum,Wet,188.47749142786847
2020,Bauchi,Millet,Wet,212.64513082135414
2020,Bauchi,Groundnut,Wet,168.34013189033863
2020,Bauchi,Beans,Wet,177.1125284884309
2020,Bauchi,Maize,Dry,169.6760502845963
2020,Bauchi,Cassava,Dry,201.6160052374812
2020,Bauchi,Rice,Dry,205.62068737222484
2020,Bauchi,Yam,Dry,152.57292604062388
2020,Bauchi,Sorghum,Dry,194.42942870604173
2020,Bauchi,Millet,Dry,207.14368590395983
2020,Bauchi,Groundnut,Dry,198.08258758067686
2020,Bauchi,Beans,Dry,185.53496740017792
2020,Bayelsa,Maize,Wet,154.30411483919013
2020,Bayelsa,Cassava,Wet,195.74779314075477
2020,Bayelsa,Rice,Wet,202.70603349061366
2020,Bayelsa,Yam,Wet,153.1042964805215
2020,Bayelsa,Sorghum,Wet,191.84143847473496
2020,Bayelsa,Millet,Wet,195.52824032956676
2020,Bayelsa,Groundnut,Wet,197.89847191309144
2020,Bayelsa,Beans,Wet,188.87776615073932
2020,Bayelsa,Maize,Dry,199.7362325578781
2020,Bayelsa,Cassava,Dry,210.5444605911189
2020,Bayelsa,Rice,Dry,239.84640278448683
2020,Bayelsa,Yam,Dry,171.07073563111098
2020,Bayelsa,Sorghum,Dry,173.59739635370187
2020,Bayelsa,Millet,Dry,185.1839068420892
2020,Bayelsa,Groundnut,Dry,195.20401425981058
2020,Bayelsa,Beans,Dry,156.26303442671698
2020,Benue,Maize,Wet,126.16063942445534
2020,Benue,Cassava,Wet,203.08250371382422
2020,Benue,Rice,Wet,217.9976493345728
2020,Benue,Yam,Wet,198.55967289367254
2020,Benue,Sorghum,Wet,174.94794999769627
2020,Benue,Millet,Wet,183.99098243395093
2020,Benue,Groundnut,Wet,186.34129273787244
2020,Benue,Beans,Wet,193.06710888137394
2020,Benue,Maize,Dry,176.58653000688926
2020,Benue,Cassava,Dry,214.99921050449834
2020,Benue,Rice,Dry,214.07824939540728
2020,Benue,Yam,Dry,217.2381764004371
2020,Benue,Sorghum,Dry,213.47382365755638
2020,Benue,Millet,Dry,201.09087615377933
2020,Benue,Groundnut,Dry,209.04135562200506
2020,Benue,Beans,Dry,212.37658263611002
2020,Borno,Maize,Wet,176.88527403661294
2020,Borno,Cassava,Wet,199.93826270755793
2020,Borno,Rice,Wet,203.887664706545
2020,Borno,Yam,Wet,184.56732269118086
2020,Borno,Sorghum,Wet,212.74741988586254
2020,Borno,Millet,Wet,179.19713478224187
2020,Borno,Groundnut,Wet,199.84947566123702
2020,Borno,Beans,Wet,150.2351053913253
2020,Borno,Maize,Dry,143.5011942287646
2020,Borno,Cassava,Dry,184.04884731337347
2020,Borno,Rice,Dry,255.82891668345724
2020,Borno,Yam,Dry,137.14866778806143
2020,Borno,Sorghum,Dry,200.1681594624016
2020,Borno,Millet,Dry,204.70497419413232
2020,Borno,Groundnut,Dry,177.22663579962003
2020,Borno,Beans,Dry,182.8540133768167
2020,Cross River,Maize,Wet,160.9376234981513
2020,Cross River,Cassava,Wet,150.3837422086262
2020,Cross River,Rice,Wet,195.36989042834713
2020,Cross River,Yam,Wet,176.70278091893258
2020,Cross River,Sorghum,Wet,205.14440814398154
2020,Cross River,Millet,Wet,136.1352361855485
2020,Cross River,Groundnut,Wet,169.81641295366518
2020,Cross River,Beans,Wet,167.10176646315145
2020,Cross River,Maize,Dry,160.01547686542574
2020,Cross River,Cassava,Dry,205.11497702734795
2020,Cross River,Rice,Dry,283.44438572135175
2020,Cross River,Yam,Dry,166.88913866811976
2020,Cross River,Sorghum,Dry,181.35079849287948
2020,Cross River,Millet,Dry,210.44360414322765
2020,Cross River,Groundnut,Dry,194.00349196916963
2020,Cross River,Beans,Dry,169.0065785524663
2020,Delta,Maize,Wet,110.21055867410357
2020,Delta,Cassava,Wet,169.09685738038925
2020,Delta,Rice,Wet,170.7756807531088
2020,Delta,Yam,Wet,135.43028149704372
2020,Delta,Sorghum,Wet,202.8402313935376
2020,Delta,Millet,Wet,168.1974842034162
2020,Delta,Groundnut,Wet,151.5878630388051
2020,Delta,Beans,Wet,198.03119670662636
2020,Delta,Maize,Dry,157.5343805850351
2020,Delta,Cassava,Dry,187.40558856620797
2020,Delta,Rice,Dry,239.4208500093266
2020,Delta,Yam,Dry,223.38314741818675
2020,Delta,Sorghum,Dry,186.40503858403014
2020,Delta,Millet,Dry,177.419033224008
2020,Delta,Groundnut,Dry,183.06914776578515
2020,Delta,Beans,Dry,183.15833831027453
2020,Ebonyi,Maize,Wet,116.72739989594614
2020,Ebonyi,Cassava,Wet,174.701330221675
2020,Ebonyi,Rice,Wet,210.65241263808312
2020,Ebonyi,Yam,Wet,180.39860474366654
2020,Ebonyi,Sorghum,Wet,167.87321441058918
2020,Ebonyi,Millet,Wet,210.96738432309868
2020,Ebonyi,Groundnut,Wet,158.448803344123
2020,Ebonyi,Beans,Wet,182.760573722789
2020,Ebonyi,Maize,Dry,152.0023294485118
2020,Ebonyi,Cassava,Dry,204.83923843881647
2020,Ebonyi,Rice,Dry,222.8898351515698
2020,Ebonyi,Yam,Dry,162.9166074900789
2020,Ebonyi,Sorghum,Dry,189.68828788332317
2020,Ebonyi,Millet,Dry,197.92693379507168
2020,Ebonyi,Groundnut,Dry,224.24609024358648
2020,Ebonyi,Beans,Dry,204.46981088186854
2020,Edo,Maize,Wet,135.52628434869908
2020,Edo,Cassava,Wet,185.161950914736
2020,Edo,Rice,Wet,231.77549838520025
2020,Edo,Yam,Wet,183.97505297313373
2020,Edo,Sorghum,Wet,169.40311994410933
2020,Edo,Millet,Wet,216.76442605488296
2020,Edo,Groundnut,Wet,204.1864324683662
2020,Edo,Beans,Wet,219.52043105996546
2020,Edo,Maize,Dry,126.33918334134846
2020,Edo,Cassava,Dry,204.9188443307012
2020,Edo,Rice,Dry,247.11237815400665
2020,Edo,Yam,Dry,192.35310173541905
2020,Edo,Sorghum,Dry,196.79194403585976
2020,Edo,Millet,Dry,185.09927802882024
2020,Edo,Groundnut,Dry,200.15542191897748
2020,Edo,Beans,Dry,215.606951719105
2020,Ekiti,Maize,Wet,137.42740302271366
2020,Ekiti,Cassava,Wet,209.26224908322982
2020,Ekiti,Rice,Wet,224.63202861345084
2020,Ekiti,Yam,Wet,181.90892362916486
2020,Ekiti,Sorghum,Wet,201.40142474107896
2020,Ekiti,Millet,Wet,164.40514970453927
2020,Ekiti,Groundnut,Wet,181.93755200974462
2020,Ekiti,Beans,Wet,176.24962255311542
2020,Ekiti,Maize,Dry,136.3079005523972
2020,Ekiti,Cassava,Dry,241.79488756486433
2020,Ekiti,Rice,Dry,205.20578432251057
2020,Ekiti,Yam,Dry,161.2448067135333
2020,Ekiti,Sorghum,Dry,247.60680252303428
2020,Ekiti,Millet,Dry,192.8561535244449
2020,Ekiti,Groundnut,Dry,207.26454854261215
2020,Ekiti,Beans,Dry,214.8869830607525
2020,Enugu,Maize,Wet,151.02449494633078
2020,Enugu,Cassava,Wet,198.73291125252948
2020,Enugu,Rice,Wet,229.63974793464013
2020,Enugu,Yam,Wet,173.01439469337748
2020,Enugu,Sorghum,Wet,145.61024884802947
2020,Enugu,Millet,Wet,173.93661603799646
2020,Enugu,Groundnut,Wet,187.17563851751282
2020,Enugu,Beans,Wet,203.7515756209441
2020,Enugu,Maize,Dry,176.49058683676304
2020,Enugu,Cassava,Dry,210.37422438450162
2020,Enugu,Rice,Dry,224.4792821469169
2020,Enugu,Yam,Dry,196.20766926047287
2020,Enugu,Sorghum,Dry,170.41401147999483
2020,Enugu,Millet,Dry,247.0434984624847
2020,Enugu,Groundnut,Dry,217.73172570527842
2020,Enugu,Beans,Dry,195.48124320793536
2020,Gombe,Maize,Wet,149.09494495678186
2020,Gombe,Cassava,Wet,142.99416051999452
2020,Gombe,Rice,Wet,207.74329313967587
2020,Gombe,Yam,Wet,172.13382998935055
2020,Gombe,Sorghum,Wet,186.62382272046023
2020,Gombe,Millet,Wet,179.7209712520881
2020,Gombe,Groundnut,Wet,185.94859089687756
2020,Gombe,Beans,Wet,170.4269890288347
2020,Gombe,Maize,Dry,170.76490891411774
2020,Gombe,Cassava,Dry,191.0666273685092
2020,Gombe,Rice,Dry,242.91234458970652
2020,Gombe,Yam,Dry,208.92375048635208
2020,Gombe,Sorghum,Dry,224.15130461726366
2020,Gombe,Millet,Dry,228.19844340266994
2020,Gombe,Groundnut,Dry,207.1373588789571
2020,Gombe,Beans,Dry,196.65561498657405
2020,Imo,Maize,Wet,161.34823619089946
2020,Imo,Cassava,Wet,143.0497255413565
2020,Imo,Rice,Wet,180.09201009960805
2020,Imo,Yam,Wet,154.19646904044492
2020,Imo,Sorghum,Wet,200.31472593861807
2020,Imo,Millet,Wet,192.05549347830564
2020,Imo,Groundnut,Wet,198.56543899962347
2020,Imo,Beans,Wet,170.07264833135937
2020,Imo,Maize,Dry,139.87335963613012
2020,Imo,Cassava,Dry,182.33322479413033
2020,Imo,Rice,Dry,259.78325740370826
2020,Imo,Yam,Dry,189.86394941395187
2020,Imo,Sorghum,Dry,204.20306959604537
2020,Imo,Millet,Dry,219.61668591508106
2020,Imo,Groundnut,Dry,162.2440803324928
2020,Imo,Beans,Dry,227.80419619243634
2020,Jigawa,Maize,Wet,154.65650933890078
2020,Jigawa,Cassava,Wet,182.19855225228872
2020,Jigawa,Rice,Wet,219.4289519812526
2020,Jigawa,Yam,Wet,171.74104118847342
2020,Jigawa,Sorghum,Wet,200.75334070441752
2020,Jigawa,Millet,Wet,213.4381382451629
2020,Jigawa,Groundnut,Wet,190.22882332171253
2020,Jigawa,Beans,Wet,173.5789069308585
2020,Jigawa,Maize,Dry,195.13679319347918
2020,Jigawa,Cassava,Dry,191.39653379919662
2020,Jigawa,Rice,Dry,233.25888216910883
2020,Jigawa,Yam,Dry,166.91505897193895
2020,Jigawa,Sorghum,Dry,234.58434903444382
2020,Jigawa,Millet,Dry,188.91276606196172
2020,Jigawa,Groundnut,Dry,194.34471359031463
2020,Jigawa,Beans,Dry,227.46953348702112
2020,Kaduna,Maize,Wet,153.77799315611827
2020,Kaduna,Cassava,Wet,163.66173937065773
2020,Kaduna,Rice,Wet,167.88036920754786
2020,Kaduna,Yam,Wet,158.66216946545103
2020,Kaduna,Sorghum,Wet,189.74799206669636
2020,Kaduna,Millet,Wet,205.75792943080677
2020,Kaduna,Groundnut,Wet,188.57681624048269
2020,Kaduna,Beans,Wet,192.44320763727023
2020,Kaduna,Maize,Dry,181.04161503548642
2020,Kaduna,Cassava,Dry,225.60058408039856
2020,Kaduna,Rice,Dry,220.2776967879265
2020,Kaduna,Yam,Dry,185.49034559178196
2020,Kaduna,Sorghum,Dry,163.03233584231015
2020,Kaduna,Millet,Dry,195.45411279029258
2020,Kaduna,Groundnut,Dry,231.68175560337522
2020,Kaduna,Beans,Dry,240.64581372690355
2020,Kano,Maize,Wet,158.27715505625142
2020,Kano,Cassava,Wet,194.1055112685673
2020,Kano,Rice,Wet,203.50299432983567
2020,Kano,Yam,Wet,173.1304941574031
2020,Kano,Sorghum,Wet,157.03973035995523
2020,Kano,Millet,Wet,168.05940900034375
2020,Kano,Groundnut,Wet,160.64700915780824
2020,Kano,Beans,Wet,179.05984785607316
2020,Kano,Maize,Dry,134.02022340849865
2020,Kano,Cassava,Dry,195.3915845869581
2020,Kano,Rice,Dry,228.6912055068927
2020,Kano,Yam,Dry,158.25120888312443
2020,Kano,Sorghum,Dry,185.83122304414746
2020,Kano,Millet,Dry,162.80269079708327
2020,Kano,Groundnut,Dry,174.86894015445318
2020,Kano,Beans,Dry,191.89167768687904
2020,Katsina,Maize,Wet,160.13413166944372
2020,Katsina,Cassava,Wet,162.13907481605506
2020,Katsina,Rice,Wet,264.15508796656206
2020,Katsina,Yam,Wet,172.5173435727553
2020,Katsina,Sorghum,Wet,178.1303699840376
2020,Katsina,Millet,Wet,194.2608216579196
2020,Katsina,Groundnut,Wet,152.6854709502448
2020,Katsina,Beans,Wet,188.08775169462547
2020,Katsina,Maize,Dry,151.60757233175116
2020,Katsina,Cassava,Dry,230.62504780185702
2020,Katsina,Rice,Dry,208.9747296651815
2020,Katsina,Yam,Dry,174.9488805282564
2020,Katsina,Sorghum,Dry,202.85119969236317
2020,Katsina,Millet,Dry,212.11091227358554
2020,Katsina,Groundnut,Dry,220.52748042754922
2020,Katsina,Beans,Dry,202.99809587112605
2020,Kebbi,Maize,Wet,191.31280344259574
2020,Kebbi,Cassava,Wet,160.3225686664789
2020,Kebbi,Rice,Wet,218.22514113652136
2020,Kebbi,Yam,Wet,179.97832637442733
2020,Kebbi,Sorghum,Wet,188.78410135972263
2020,Kebbi,Millet,Wet,198.35546055189064
2020,Kebbi,Groundnut,Wet,197.04445662530762
2020,Kebbi,Beans,Wet,178.69257143550104
2020,Kebbi,Maize,Dry,167.67889319819614
2020,Kebbi,Cassava,Dry,204.59228650550838
2020,Kebbi,Rice,Dry,221.15630313206069
2020,Kebbi,Yam,Dry,182.66293401036074
2020,Kebbi,Sorghum,Dry,156.3795021971068
2020,Kebbi,Millet,Dry,175.7069198601515
2020,Kebbi,Groundnut,Dry,199.11584255328552
2020,Kebbi,Beans,Dry,172.38797572505675
2020,Kogi,Maize,Wet,180.41476734648944
2020,Kogi,Cassava,Wet,201.80306612702805
2020,Kogi,Rice,Wet,240.90759569034506
2020,Kogi,Yam,Wet,138.0669345463736
2020,Kogi,Sorghum,Wet,185.25415491123778
2020,Kogi,Millet,Wet,180.9382091530268
2020,Kogi,Groundnut,Wet,169.14490441918298
2020,Kogi,Beans,Wet,195.7000626290485
2020,Kogi,Maize,Dry,213.6368144482471
2020,Kogi,Cassava,Dry,203.51984999485722
2020,Kogi,Rice,Dry,259.1963421983823
2020,Kogi,Yam,Dry,172.2456278883708
2020,Kogi,Sorghum,Dry,239.56479628685793
2020,Kogi,Millet,Dry,231.52128919558075
2020,Kogi,Groundnut,Dry,207.28843385607613
2020,Kogi,Beans,Dry,198.6732257362829
2020,Kwara,Maize,Wet,143.5407406661638
2020,Kwara,Cassava,Wet,169.66293359173068
2020,Kwara,Rice,Wet,182.82779248069957
2020,Kwara,Yam,Wet,145.87636350243667
2020,Kwara,Sorghum,Wet,175.15400774196019
2020,Kwara,Millet,Wet,185.02063716648274
2020,Kwara,Groundnut,Wet,162.77081184093646
2020,Kwara,Beans,Wet,228.00065741311028
2020,Kwara,Maize,Dry,157.8793859215923
2020,Kwara,Cassava,Dry,186.60388141039442
2020,Kwara,Rice,Dry,227.73178116732004
2020,Kwara,Yam,Dry,178.6350002847598
2020,Kwara,Sorghum,Dry,225.1061360428064
2020,Kwara,Millet,Dry,187.89737725757703
2020,Kwara,Groundnut,Dry,216.2735215912404
2020,Kwara,Beans,Dry,208.56782287677288
2020,Lagos,Maize,Wet,123.24702367192273
2020,Lagos,Cassava,Wet,155.90381057506747
2020,Lagos,Rice,Wet,205.59365817289734
2020,Lagos,Yam,Wet,190.6503626649109
2020,Lagos,Sorghum,Wet,201.77279903034068
2020,Lagos,Millet,Wet,185.82818388282857
2020,Lagos,Groundnut,Wet,158.8545973230101
2020,Lagos,Beans,Wet,164.21705747854028
2020,Lagos,Maize,Dry,179.61152990963623
2020,Lagos,Cassava,Dry,203.28989880959816
2020,Lagos,Rice,Dry,230.4721117899951
2020,Lagos,Yam,Dry,170.20348773100935
2020,Lagos,Sorghum,Dry,225.2106504130597
2020,Lagos,Millet,Dry,214.54625173716153
2020,Lagos,Groundnut,Dry,177.79842387073847
2020,Lagos,Beans,Dry,177.49821467771295
2020,Nasarawa,Maize,Wet,152.66887666072944
2020,Nasarawa,Cassava,Wet,198.11853847939574
2020,Nasarawa,Rice,Wet,226.7090414029375
2020,Nasarawa,Yam,Wet,158.21066030956771
2020,Nasarawa,Sorghum,Wet,202.28914109091104
2020,Nasarawa,Millet,Wet,219.71771708599047
2020,Nasarawa,Groundnut,Wet,188.5742890471122
2020,Nasarawa,Beans,Wet,187.60534193909393
2020,Nasarawa,Maize,Dry,155.93753065072121
2020,Nasarawa,Cassava,Dry,215.8718169996445
2020,Nasarawa,Rice,Dry,238.1687878707748
2020,Nasarawa,Yam,Dry,152.10979670455197
2020,Nasarawa,Sorghum,Dry,218.0521669523971
2020,Nasarawa,Millet,Dry,186.72056400153454
2020,Nasarawa,Groundnut,Dry,166.2626608686209
2020,Nasarawa,Beans,Dry,198.39030072754304
2020,Niger,Maize,Wet,165.8767118062208
2020,Niger,Cassava,Wet,188.32614830166412
2020,Niger,Rice,Wet,205.9232022071338
2020,Niger,Yam,Wet,169.38502666489717
2020,Niger,Sorghum,Wet,141.19520916693028
2020,Niger,Millet,Wet,193.65531617808062
2020,Niger,Groundnut,Wet,176.59594636657627
2020,Niger,Beans,Wet,169.05167190449868
2020,Niger,Maize,Dry,149.3010524647881
2020,Niger,Cassava,Dry,183.61142305418167
2020,Niger,Rice,Dry,229.65952892606134
2020,Niger,Yam,Dry,183.28553417597635
2020,Niger,Sorghum,Dry,173.09284642510872
2020,Niger,Millet,Dry,225.09206581831108
2020,Niger,Groundnut,Dry,173.57318761027477
2020,Niger,Beans,Dry,221.40224850854426
2020,Ogun,Maize,Wet,106.4881065886519
2020,Ogun,Cassava,Wet,170.07431911621293
2020,Ogun,Rice,Wet,222.8199164620089
2020,Ogun,Yam,Wet,170.52885930499355
2020,Ogun,Sorghum,Wet,190.78389777089083
2020,Ogun,Millet,Wet,153.92931821437526
2020,Ogun,Groundnut,Wet,171.84558015978934
2020,Ogun,Beans,Wet,183.4526019809869
2020,Ogun,Maize,Dry,164.55287967629192
2020,Ogun,Cassava,Dry,166.8211443344765
2020,Ogun,Rice,Dry,249.670106246491
2020,Ogun,Yam,Dry,149.522458718188
2020,Ogun,Sorghum,Dry,188.7636945769959
2020,Ogun,Millet,Dry,140.29664207933456
2020,Ogun,Groundnut,Dry,202.35082322592865
2020,Ogun,Beans,Dry,166.71927230284024
2020,Ondo,Maize,Wet,170.35606871666434
2020,Ondo,Cassava,Wet,203.84711045509317
2020,Ondo,Rice,Wet,250.6415900081892
2020,Ondo,Yam,Wet,179.00486174133763
2020,Ondo,Sorghum,Wet,151.82680346909035
2020,Ondo,Millet,Wet,200.37543427370966
2020,Ondo,Groundnut,Wet,211.57741187170936
2020,Ondo,Beans,Wet,184.39209874899086
2020,Ondo,Maize,Dry,181.5057602306946
2020,Ondo,Cassava,Dry,203.26815552066626
2020,Ondo,Rice,Dry,216.84820050780004
2020,Ondo,Yam,Dry,164.85456186246267
2020,Ondo,Sorghum,Dry,215.78491722063774
2020,Ondo,Millet,Dry,205.06030895386812
2020,Ondo,Groundnut,Dry,166.17686908599
2020,Ondo,Beans,Dry,187.45650161292548
2020,Osun,Maize,Wet,155.5589437423498
2020,Osun,Cassava,Wet,207.67506758611157
2020,Osun,Rice,Wet,226.21430979711747
2020,Osun,Yam,Wet,155.33749050317303
2020,Osun,Sorghum,Wet,174.7908634865525
2020,Osun,Millet,Wet,174.35949154952917
2020,Osun,Groundnut,Wet,168.7697951586345
2020,Osun,Beans,Wet,187.52911463940725
2020,Osun,Maize,Dry,156.63994892180247
2020,Osun,Cassava,Dry,185.4958536239059
2020,Osun,Rice,Dry,243.90439747978525
2020,Osun,Yam,Dry,150.0993177758924
2020,Osun,Sorghum,Dry,217.16613335469083
2020,Osun,Millet,Dry,205.60780729060866
2020,Osun,Groundnut,Dry,185.28713712095254
2020,Osun,Beans,Dry,211.38102290680044
2020,Oyo,Maize,Wet,181.6614262381565
2020,Oyo,Cassava,Wet,173.76507144139308
2020,Oyo,Rice,Wet,215.29086423593608
2020,Oyo,Yam,Wet,148.14578969385187
2020,Oyo,Sorghum,Wet,196.65304440518693
2020,Oyo,Millet,Wet,217.88195263117927
2020,Oyo,Groundnut,Wet,187.08504533325902
2020,Oyo,Beans,Wet,149.6187893343285
2020,Oyo,Maize,Dry,173.16512619267303
2020,Oyo,Cassava,Dry,178.5127752398995
2020,Oyo,Rice,Dry,231.2359664968743
2020,Oyo,Yam,Dry,165.7799309152909
2020,Oyo,Sorghum,Dry,217.45318143238487
2020,Oyo,Millet,Dry,227.79762955659157
2020,Oyo,Groundnut,Dry,217.71191653633335
2020,Oyo,Beans,Dry,178.42674730480354
2020,Plateau,Maize,Wet,129.48491272155655
2020,Plateau,Cassava,Wet,179.5607798809585
2020,Plateau,Rice,Wet,202.88805927759907
2020,Plateau,Yam,Wet,151.96737912307273
2020,Plateau,Sorghum,Wet,183.57304560966645
2020,Plateau,Millet,Wet,170.44665405267102
